"Summary","UID","Description","Location","Start Time","End Time","URL"
"","","","",""
"","","","",""
"Refreshments prior to Keerthana Dance Performance","","Saline High School, 1300 Campus Pkwy, Saline, MI 48176, États-Unis","<icalendar.prop.vDDDTypes object at 0x0448D250>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x0448D610>",""
"Computer Science","","","<icalendar.prop.vDDDTypes object at 0x0448D9D0>",""
"Computer Science","","","<icalendar.prop.vDDDTypes object at 0x0448DD90>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x04491170>",""
"Physics Study","","","<icalendar.prop.vDDDTypes object at 0x04491530>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044918F0>",""
"Physics Study","","","<icalendar.prop.vDDDTypes object at 0x04491CB0>",""
"Mom's Birthday","","","<icalendar.prop.vDDDTypes object at 0x04491F50>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x04499450>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x04499810>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x04499BD0>",""
"Physics","","","<icalendar.prop.vDDDTypes object at 0x04499F90>",""
"Physics","","","<icalendar.prop.vDDDTypes object at 0x0449D370>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x0449D730>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x0449DAF0>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x0449DEB0>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044A2290>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044A2650>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044A2A10>",""
"Math 0/Read","","","<icalendar.prop.vDDDTypes object at 0x044A2DD0>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x044A81B0>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044A8570>",""
"Asia Recommendation Letter","","","<icalendar.prop.vDDDTypes object at 0x044A8930>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044A8D10>",""
"Computer Science","","","<icalendar.prop.vDDDTypes object at 0x044AD030>",""
"Dentist Appointment","","","<icalendar.prop.vDDDTypes object at 0x044AD4B0>",""
"Bum Day!","","2750 Bedford Rd, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x044AD750>",""
"Drive back to Ann Arbor","","","<icalendar.prop.vDDDTypes object at 0x044ADC70>",""
"Guests","","","<icalendar.prop.vDDDTypes object at 0x044ADF90>",""
"Computer Science","","","<icalendar.prop.vDDDTypes object at 0x044B3410>",""
"Submit Computer Science","","","<icalendar.prop.vDDDTypes object at 0x044B37D0>",""
"Dentist Appointment","","","<icalendar.prop.vDDDTypes object at 0x044B3B90>",""
"Massoud and Maryam's House","","","<icalendar.prop.vDDDTypes object at 0x044B3E30>",""
"Yolanda and Julio's House","","","<icalendar.prop.vDDDTypes object at 0x044B9330>",""
"Fullerton","","","<icalendar.prop.vDDDTypes object at 0x044B9970>",""
"Fullerton","","","<icalendar.prop.vDDDTypes object at 0x044B9D30>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044BE070>",""
"Math 0","","","<icalendar.prop.vDDDTypes object at 0x044BE4D0>",""
"DPS Annual Meeting (Division for Planetary Sciences)","","Provo, UT, USA","<icalendar.prop.vDDDTypes object at 0x044BE770>",""
"Flight to Phoenix (AA 1888)","American flight 1888
Detroit DTW 11:15 (local time) - Phoenix PHX 13:44 (local time)

Confirmation number: VIFBSN","Detroit DTW","<icalendar.prop.vDDDTypes object at 0x044BEC90>",""
"Flight to Burbank (AA 3054)","American flight 3054
Phoenix PHX 15:00 (local time) - Burbank BUR 15:34 (local time)

Confirmation number: VIFBSN","Phoenix PHX","<icalendar.prop.vDDDTypes object at 0x044C21B0>",""
"Evening Run","","","<icalendar.prop.vDDDTypes object at 0x044C2610>",""
"Evening Run","","","<icalendar.prop.vDDDTypes object at 0x044C2DF0>",""
"Total Solar Eclipse","https://static1.squarespace.com/static/53c358b6e4b01b8adb4d5870/t/53ee9b23e4b086379f963f1c/1408146282068/Eclipse2017_USA","","<icalendar.prop.vDDDTypes object at 0x044C83B0>",""
"California Car Pick-Up # C336596454","","","<icalendar.prop.vDDDTypes object at 0x044C86B0>",""
"California Car Drop-Off # C336596454","","","<icalendar.prop.vDDDTypes object at 0x044C8AB0>",""
"Move-In Day!","","Day!","<icalendar.prop.vDDDTypes object at 0x044C8EB0>",""
"Exoplanet/Planetary Science Review","Room 411

West Hall is behind the Weiser Hall (Saturday Morning Physics) and has the engineering arch.

http://www.umich.edu/~umsc/images/park-west-hall.pdf

https://ltp.umich.edu/maps/central_south.pdf","West Hall, 1085 S University Ave, Ann Arbor, MI 48109, USA","<icalendar.prop.vDDDTypes object at 0x044CF390>",""
"Spanish Consulate Visit","","","<icalendar.prop.vDDDTypes object at 0x044CF750>",""
"Caltech Credit Union Visit","","","<icalendar.prop.vDDDTypes object at 0x044CFB10>",""
"Dinner at Harvey's House","","404 S 1st St, Ann Arbor, MI 48103, USA","<icalendar.prop.vDDDTypes object at 0x044CFEF0>",""
"LabRoots Scholarship Application","","","<icalendar.prop.vDDDTypes object at 0x044D31B0>",""
"Samir's Birthday","","","<icalendar.prop.vDDDTypes object at 0x044D3630>",""
"Alarm notification","This is an event reminder","","",""
"","This is an event reminder","","",""
"Libby Birthday","","","<icalendar.prop.vDDDTypes object at 0x044D3CB0>",""
"Alarm notification","This is an event reminder","","",""
"","This is an event reminder","","",""
"Maya Birthday","","","<icalendar.prop.vDDDTypes object at 0x044DB3F0>",""
"Alarm notification","This is an event reminder","","",""
"","This is an event reminder","","",""
"Asteroid Day","","","<icalendar.prop.vDDDTypes object at 0x044DBB10>",""
"Alarm notification","This is an event reminder","","",""
"","This is an event reminder","","",""
"Mom Birthday ","","","<icalendar.prop.vDDDTypes object at 0x044E2210>",""
"","This is an event reminder","","",""
"OLD TOWN/DISTILLERY DISTRICT HISTORY TOUR ","For any questions, please contact us at adam@torontofreewalkingtours.com / 647 236 6381","Toronto, Ontario","<icalendar.prop.vDDDTypes object at 0x044E2890>",""
"Ruddock House Dinner","","Ruddock House, 1320 San Pasqual St, Pasadena, CA 91106, USA","<icalendar.prop.vDDDTypes object at 0x044E2E30>",""
"La tarde con Yolanda","","California Institute of Technology, 1200 E California Blvd, Pasadena, CA 91125, USA","<icalendar.prop.vDDDTypes object at 0x044EA4F0>",""
"","This is an event reminder","","",""
"Flight to Burbank (WN 792)","Southwest flight 792
San Francisco SFO 14:25 (local time) - Burbank BUR 15:28 (local time)

Confirmation number: P484W8","San Francisco SFO","<icalendar.prop.vDDDTypes object at 0x044EA990>",""
"Work","","","<icalendar.prop.vDDDTypes object at 0x044EAEB0>",""
"RDO","","Jet Propulsion Laboratory, 4800 Oak Grove Dr, Pasadena, CA 91109, USA","<icalendar.prop.vDDDTypes object at 0x044EF170>",""
"Stay at Westgate Palace","Westgate Palace
Orlando
+1 407-996-6000

Check-in: Feb 26, 2017 00:00
Check-out: Feb 28, 2017 00:00
","6145 Carrier Drive, Orlando, FL 32819, USA","<icalendar.prop.vDDDTypes object at 0x044EF690>",""
"Spanish Consulate Appointment","","","<icalendar.prop.vDDDTypes object at 0x044EFC90>",""
"Volleyball","","","<icalendar.prop.vDDDTypes object at 0x044F5030>",""
"Tea Time","","","<icalendar.prop.vDDDTypes object at 0x044F5330>",""
"Caltech Career Fair","","","<icalendar.prop.vDDDTypes object at 0x044F5AB0>",""
"Zotero Class","Introduction to Zotero
 Sherman Fairchild Library  //  Third Floor
SFL 328  //  Multimedia Conference Room (MCR)

Are you writing a research paper or ready to start your thesis? Looking for an easy way to store, manage and search for bibliographic references? Introduction to Zotero may be just the quick-start session you need. Zotero is an open-source community-developed bibliographic citation manager that has similar capability to EndNote. Demonstrations will include importing citations into Zotero from academic sources, preparing bibliographies, using word processor integration, cloud sharing functionality, and other topics as audience interest dictates (and as time allows).

Wednesday, January 30, 2019
2:00-3:00 pm
Click here to register!

Thursday, February 28, 2019
4:30-5:30 pm
Click here to register!


Lindsay Cleary
Librarian
California Institute of Technology
www.library.caltech.edu","","<icalendar.prop.vDDDTypes object at 0x044F5E70>",""
"OPI Wallboard meeting","","","<icalendar.prop.vDDDTypes object at 0x044FA250>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x044FA610>",""
"Go Shopping","","","<icalendar.prop.vDDDTypes object at 0x044FA9D0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x044FAD90>",""
"Laundry and Clean","","","<icalendar.prop.vDDDTypes object at 0x04500170>",""
"Work on ME 12 Set","","","<icalendar.prop.vDDDTypes object at 0x04500530>",""
"Pick Up Laundry","","","<icalendar.prop.vDDDTypes object at 0x045008F0>",""
"Print E/H/Art 89 Reading","","","<icalendar.prop.vDDDTypes object at 0x04500CB0>",""
"Laundry","","","<icalendar.prop.vDDDTypes object at 0x04506050>",""
"Work on ME 12 Set","","","<icalendar.prop.vDDDTypes object at 0x04506470>",""
"ARC Meeting","","","<icalendar.prop.vDDDTypes object at 0x04506710>",""
"","This is an event reminder","","",""
"Send New Course Complimets","","","<icalendar.prop.vDDDTypes object at 0x04506DB0>",""
"Elected Positions What's Up","","","<icalendar.prop.vDDDTypes object at 0x0450D390>",""
"Working after ARC Meeting","","","<icalendar.prop.vDDDTypes object at 0x0450D770>",""
"ME 11A","","","<icalendar.prop.vDDDTypes object at 0x0450DB50>",""
"ME11 OH","","","<icalendar.prop.vDDDTypes object at 0x0450DF10>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045122F0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x045126B0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x04512A70>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x04512E30>",""
"Add Day","","","<icalendar.prop.vDDDTypes object at 0x045129F0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04519610>",""
"Volleyball","","","<icalendar.prop.vDDDTypes object at 0x045199D0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04519D90>",""
"Flight to Los Angeles (UA 1836)","United flight 1836
Chicago ORD 14:15 (local time) - Los Angeles LAX 16:41 (local time)

Confirmation number: AZ92ST","Chicago ORD","<icalendar.prop.vDDDTypes object at 0x0451E170>",""
"Flight to San Francisco (UA 501)","United flight 501
Los Angeles LAX 08:00 (local time) - San Francisco SFO 09:43 (local time)

Confirmation number: AZ92ST","Los Angeles LAX","<icalendar.prop.vDDDTypes object at 0x0451E670>",""
"Flight to Detroit (UA 2363)","United flight 2363
San Francisco SFO 11:05 (local time) - Detroit DTW 18:44 (local time)

Confirmation number: AZ92ST","San Francisco SFO","<icalendar.prop.vDDDTypes object at 0x0451EB50>",""
"Flight to Chicago (UA 4537)","United flight 4537
Detroit DTW 10:00 (local time) - Chicago ORD 10:37 (local time)

Confirmation number: AZ92ST","Detroit DTW","<icalendar.prop.vDDDTypes object at 0x0451EFB0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04525570>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04525930>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04525CF0>",""
"Red Door Tasting","","","<icalendar.prop.vDDDTypes object at 0x0452A030>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0452A490>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0452A850>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0452AC10>",""
"ACM 95A","","","<icalendar.prop.vDDDTypes object at 0x0452AFD0>",""
"Stargazing and Lecture","","","<icalendar.prop.vDDDTypes object at 0x045313B0>",""
"ACM 95 HW","","","<icalendar.prop.vDDDTypes object at 0x04531770>",""
"ME11B","","","<icalendar.prop.vDDDTypes object at 0x04531B30>",""
"ME 12B HW","","","<icalendar.prop.vDDDTypes object at 0x04531EF0>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045362D0>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x04536690>",""
"Lunar Eclipse","00:13:04 heure normale de l’Est nord-américain","","<icalendar.prop.vDDDTypes object at 0x04536930>",""
"JPL Work","","","<icalendar.prop.vDDDTypes object at 0x04536E50>",""
"Learn Auto Email","","","<icalendar.prop.vDDDTypes object at 0x0453A230>",""
"ARC Research Group","","","<icalendar.prop.vDDDTypes object at 0x0453A5F0>",""
"SURGE Due!","","","<icalendar.prop.vDDDTypes object at 0x0453A890>",""
"Print E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x0453ADB0>",""
"E/H/Art Essay","","","<icalendar.prop.vDDDTypes object at 0x04542190>",""
"E/H/Art Essay","","","<icalendar.prop.vDDDTypes object at 0x04542550>",""
"Hixon Writin","","","<icalendar.prop.vDDDTypes object at 0x04542910>",""
"E/H/Art Essay","","","<icalendar.prop.vDDDTypes object at 0x04542CD0>",""
"Ruddock House Dinner","","Ruddock House, 1320 San Pasqual St, Pasadena, CA 91106, USA","<icalendar.prop.vDDDTypes object at 0x04542E50>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x04549530>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045498F0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x04549CB0>",""
"E/H/Art 89 Reading","","","<icalendar.prop.vDDDTypes object at 0x04549F50>",""
"Nap","","","<icalendar.prop.vDDDTypes object at 0x0454C450>",""
"E/H/Art 89 Discussion Qs","","","<icalendar.prop.vDDDTypes object at 0x0454C810>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x0454CBF0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x0454CFB0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x04553390>",""
"Adviser Change","","","<icalendar.prop.vDDDTypes object at 0x04553750>",""
"ACM 95 OH","","","<icalendar.prop.vDDDTypes object at 0x04553B10>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04553ED0>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0455A2B0>",""
"ME 11b","","","<icalendar.prop.vDDDTypes object at 0x0455A670>",""
"Volleyball","","","<icalendar.prop.vDDDTypes object at 0x0455AA30>",""
"Elected Positions Nominations","","","<icalendar.prop.vDDDTypes object at 0x0455ADF0>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0455E1F0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x0455E5B0>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0455E970>",""
"ME12B","","","<icalendar.prop.vDDDTypes object at 0x0455ED30>",""
"Ruddock Elections","","","<icalendar.prop.vDDDTypes object at 0x04566030>",""
"ME12B","","","<icalendar.prop.vDDDTypes object at 0x045664D0>",""
"Ma3","","","<icalendar.prop.vDDDTypes object at 0x04566890>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x04566C50>",""
"SFC Form","","","<icalendar.prop.vDDDTypes object at 0x04566F70>",""
"Study for ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0456B3F0>",""
"Study for ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0456B7B0>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0456BB70>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0456BF30>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04571310>",""
"ME 11B Study","","","<icalendar.prop.vDDDTypes object at 0x045716D0>",""
"Check the shop","","","<icalendar.prop.vDDDTypes object at 0x04571A90>",""
"Trip to Caltech Power Plant","","","<icalendar.prop.vDDDTypes object at 0x04571E50>",""
"ME 11B Quiz","","","<icalendar.prop.vDDDTypes object at 0x04578250>",""
"E/H/Art Reading","","","<icalendar.prop.vDDDTypes object at 0x04578610>",""
"E/H/Art Research Log","","","<icalendar.prop.vDDDTypes object at 0x045789D0>",""
"Check ME 12B","","","<icalendar.prop.vDDDTypes object at 0x04578D90>",""
"Ma 3 Optional Exercise","","","<icalendar.prop.vDDDTypes object at 0x0457E170>",""
"Figuring out how to submit","","","<icalendar.prop.vDDDTypes object at 0x0457E530>",""
"Submitting Part 2","","","<icalendar.prop.vDDDTypes object at 0x0457E910>",""
"Talking with the Family","","","<icalendar.prop.vDDDTypes object at 0x0457ECD0>",""
"Work on Essay","","","<icalendar.prop.vDDDTypes object at 0x04583030>",""
"Come up with Questions.","","","<icalendar.prop.vDDDTypes object at 0x04583470>",""
"Iron Ruddock House Flag","","","<icalendar.prop.vDDDTypes object at 0x04583830>",""
"Essay","","","<icalendar.prop.vDDDTypes object at 0x04583BF0>",""
"Ma 3 Questionaire","","","<icalendar.prop.vDDDTypes object at 0x04583FB0>",""
"Essay","","","<icalendar.prop.vDDDTypes object at 0x04588390>",""
"Essay","","","<icalendar.prop.vDDDTypes object at 0x04588750>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x04588B10>",""
"ARC","","","<icalendar.prop.vDDDTypes object at 0x04588ED0>",""
"ARC Research Meeting","","","<icalendar.prop.vDDDTypes object at 0x0458F2B0>",""
"OPI Meeting","","","<icalendar.prop.vDDDTypes object at 0x0458F670>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0458FA30>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0458FDF0>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045941D0>",""
"ME 11B - Mathematica","","","<icalendar.prop.vDDDTypes object at 0x04594590>",""
"Installations","","","<icalendar.prop.vDDDTypes object at 0x04594950>",""
"ME 11B - Set","","","<icalendar.prop.vDDDTypes object at 0x04594D10>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0459C030>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0459C4B0>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0459C870>",""
"Rickettes Interhouse","","","<icalendar.prop.vDDDTypes object at 0x0459CC30>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x0459CFF0>",""
"ME 12B","","","<icalendar.prop.vDDDTypes object at 0x045A23D0>",""
"ARC Dean's Meeting","","","<icalendar.prop.vDDDTypes object at 0x045A2790>",""
"Drop Day","","","<icalendar.prop.vDDDTypes object at 0x045A2A30>",""
"Registration","","","<icalendar.prop.vDDDTypes object at 0x045A2E90>",""
"ARC SFL","","","<icalendar.prop.vDDDTypes object at 0x045A6370>",""
"Super Bowl","","","<icalendar.prop.vDDDTypes object at 0x045A6730>",""
"ME12B","","","<icalendar.prop.vDDDTypes object at 0x045A6AF0>",""
"UCC Application","","","<icalendar.prop.vDDDTypes object at 0x045A6D90>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x045AD2D0>",""
"Ma 3 Optional","","","<icalendar.prop.vDDDTypes object at 0x045AD690>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045ADA50>",""
"Paint OPI","","","<icalendar.prop.vDDDTypes object at 0x045ADE10>",""
"VolleyBall","","","<icalendar.prop.vDDDTypes object at 0x045B31F0>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x045B35B0>",""
"Orange Watch","","","<icalendar.prop.vDDDTypes object at 0x045B3970>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x045B3D30>",""
"ME 11B","","","<icalendar.prop.vDDDTypes object at 0x045B9030>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x045B94D0>",""
"ACM 95A","","","<icalendar.prop.vDDDTypes object at 0x045B9890>",""
"UCC Meeting (Dylan's Room - 8:30 pm)","","","<icalendar.prop.vDDDTypes object at 0x045B9C50>",""
"Study for Ma 3","","","<icalendar.prop.vDDDTypes object at 0x045B9F70>",""
"Study ACM 95","","","<icalendar.prop.vDDDTypes object at 0x045BE3F0>",""
"CANCELLED - ARC Meeting","","","<icalendar.prop.vDDDTypes object at 0x045BE690>",""
"","This is an event reminder","","",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x045BED10>",""
"Dumplings","","","<icalendar.prop.vDDDTypes object at 0x045C3030>",""
"Take Ma 3 Midterm","","","<icalendar.prop.vDDDTypes object at 0x045C34D0>",""
"Review for Ma 3 Midtem","","","<icalendar.prop.vDDDTypes object at 0x045C3890>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x045C3C50>",""
"Pick up ACM Set","","","<icalendar.prop.vDDDTypes object at 0x045C3F70>",""
"Review ACM 95","","","<icalendar.prop.vDDDTypes object at 0x045CA3F0>",""
"Take ACM 95","","","<icalendar.prop.vDDDTypes object at 0x045CA7B0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x045CAB70>",""
"Laser Cutter","","","<icalendar.prop.vDDDTypes object at 0x045CAF30>",""
"Look at Hameetman","","","<icalendar.prop.vDDDTypes object at 0x045D1310>",""
"Lase Cutter Post Processing","","","<icalendar.prop.vDDDTypes object at 0x045D16D0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x045D1AB0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x045D1E70>",""
"JPL Work","","","<icalendar.prop.vDDDTypes object at 0x045D5250>",""
"ME 11B HW","","","<icalendar.prop.vDDDTypes object at 0x045D5610>",""
"ART GALA!!!","","","<icalendar.prop.vDDDTypes object at 0x045D59D0>",""
"ME 11B HW","","","<icalendar.prop.vDDDTypes object at 0x045D5D90>",""
"ME 11B HW","","","<icalendar.prop.vDDDTypes object at 0x045DB170>",""
"Check ME11B","","","<icalendar.prop.vDDDTypes object at 0x045DB530>",""
"ME 12B","","","<icalendar.prop.vDDDTypes object at 0x045DB8F0>",""
"ME12B","","","<icalendar.prop.vDDDTypes object at 0x045DBCB0>",""
"ARC Work and Reminders","","","<icalendar.prop.vDDDTypes object at 0x045DBF50>",""
"ASME Scholarship","","","<icalendar.prop.vDDDTypes object at 0x045E3450>",""
"Hispanic Scholarship","","","<icalendar.prop.vDDDTypes object at 0x045E3810>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x045E3BD0>",""
"Yogurtland!","","","<icalendar.prop.vDDDTypes object at 0x045E3F90>",""
"Take SURGE Math Test","","","<icalendar.prop.vDDDTypes object at 0x045E9370>",""
"ME 12 Review Group","","","<icalendar.prop.vDDDTypes object at 0x045E9730>",""
"ME 12 Quick Review","","","<icalendar.prop.vDDDTypes object at 0x045E9AF0>",""
"ME 12 Review","","","<icalendar.prop.vDDDTypes object at 0x045E9EB0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x045EF290>",""
"OPI Art","","","<icalendar.prop.vDDDTypes object at 0x045EF650>",""
"Order Art Supplies","","","<icalendar.prop.vDDDTypes object at 0x045EFA10>",""
"Help Clara with Art Project","","","<icalendar.prop.vDDDTypes object at 0x045EFDD0>",""
"ME 12 Review","","","<icalendar.prop.vDDDTypes object at 0x045F61D0>",""
"ARC Resources Workshop","","","<icalendar.prop.vDDDTypes object at 0x045F6590>",""
"ARC Peer Advising","","","<icalendar.prop.vDDDTypes object at 0x045F6950>",""
"ME 12 Exam","","","<icalendar.prop.vDDDTypes object at 0x045F6D10>",""
"SURF Email","","","<icalendar.prop.vDDDTypes object at 0x045FB030>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x045FB4B0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x045FB870>",""
"ME12B","","","<icalendar.prop.vDDDTypes object at 0x045FBC30>",""
"ME 11 Review","","","<icalendar.prop.vDDDTypes object at 0x045FBFF0>",""
"ME 11 Exam","","","<icalendar.prop.vDDDTypes object at 0x046003D0>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04600790>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04600B50>",""
"Small Dinner","","","<icalendar.prop.vDDDTypes object at 0x04600F10>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x046082F0>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x046086B0>",""
"E/H/Art 89","","","<icalendar.prop.vDDDTypes object at 0x04608A70>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04608E30>",""
"ARC Presentation","","","<icalendar.prop.vDDDTypes object at 0x0460B210>",""
"ACM 95 Emails","","","<icalendar.prop.vDDDTypes object at 0x0460B4B0>",""
"Take Nap","","","<icalendar.prop.vDDDTypes object at 0x0460B970>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x0460BD30>",""
"Climate Survey","","","<icalendar.prop.vDDDTypes object at 0x04611030>",""
"E/H/Art 89 Design Work","","","<icalendar.prop.vDDDTypes object at 0x046114D0>",""
"Laundry","","","<icalendar.prop.vDDDTypes object at 0x04611890>",""
"Pavilions Run","","","<icalendar.prop.vDDDTypes object at 0x04611C50>",""
"ARC Emails","","","<icalendar.prop.vDDDTypes object at 0x04611F70>",""
"Laundry","","","<icalendar.prop.vDDDTypes object at 0x046173F0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x046177B0>",""
"Meeting with Mushkin","","","<icalendar.prop.vDDDTypes object at 0x04617B70>",""
"ARC Emails","","","<icalendar.prop.vDDDTypes object at 0x04617F30>",""
"ACM 95 Set","","","<icalendar.prop.vDDDTypes object at 0x0461C310>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x0461C6D0>",""
"Get haircut","","","<icalendar.prop.vDDDTypes object at 0x0461CA90>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0461CE50>",""
"ARC Emails","","","<icalendar.prop.vDDDTypes object at 0x04623230>",""
"3D Printing","","","<icalendar.prop.vDDDTypes object at 0x046235F0>",""
"ACM 95","","","<icalendar.prop.vDDDTypes object at 0x046239B0>",""
"JPL Remote Work?","","","<icalendar.prop.vDDDTypes object at 0x04623D70>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0462A150>",""
"ARC Research Page","","","<icalendar.prop.vDDDTypes object at 0x0462A510>",""
"Ma3","","","<icalendar.prop.vDDDTypes object at 0x0462A8D0>",""
"Home Depot","","","<icalendar.prop.vDDDTypes object at 0x0462AC90>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0462AF30>",""
"Dinner at Hameetman","","","<icalendar.prop.vDDDTypes object at 0x0462E430>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0462E7F0>",""
"Breakfast","","","<icalendar.prop.vDDDTypes object at 0x0462EBB0>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x0462EF70>",""
"Ma 3","","","<icalendar.prop.vDDDTypes object at 0x04635350>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x04635710>",""
"Laser Cut","","","<icalendar.prop.vDDDTypes object at 0x04635AD0>",""
"ME 12 B","","","<icalendar.prop.vDDDTypes object at 0x04635E90>",""
"ME 12 B Set","","","<icalendar.prop.vDDDTypes object at 0x0463A270>",""
"DXF for Laser Cutter","","","<icalendar.prop.vDDDTypes object at 0x0463A630>",""
"Project Log","","","<icalendar.prop.vDDDTypes object at 0x0463A9F0>",""
"ME 12B","","","<icalendar.prop.vDDDTypes object at 0x0463ADB0>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04640190>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04640550>",""
"Love Sucks A Capella","","","<icalendar.prop.vDDDTypes object at 0x04640910>",""
"Answer Emails","","","<icalendar.prop.vDDDTypes object at 0x04640CD0>",""
"Ma 3 Set","","","<icalendar.prop.vDDDTypes object at 0x04646030>",""
"ME11B","","","<icalendar.prop.vDDDTypes object at 0x04646470>",""
